\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-01-31 08:02:14,,,,,,,,
\\For 2019,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2019-01-16,10,22.61,42.20,31.86,31.86,1.46,0.45,0.45
2019-01-16,11,42.98,31.86,31.86,31.86,1.48,0.32,0.32
2019-01-16,12,6.10,31.86,31.86,31.86,1.45,1.12,1.12
2019-01-16,13,0.04,31.86,31.86,31.86,1.29,0.46,0.46
2019-01-16,14,4.71,31.86,35.99,31.86,1.36,0.98,0.98
2019-01-16,15,5.75,36.00,35.99,31.86,1.45,0.70,0.70
2019-01-16,16,18.33,35.99,36.18,33.88,4.75,4.75,4.75
2019-01-16,17,34.33,36.21,36.18,36.18,2.23,2.15,2.15
2019-01-16,18,40.13,38.13,38.13,36.29,6.31,6.31,6.08
2019-01-16,19,38.50,48.18,48.18,46.98,13.08,13.08,4.56
2019-01-16,20,40.22,38.88,38.66,38.74,15.39,15.39,5.82
2019-01-16,21,38.29,38.13,38.30,37.80,3.57,3.57,3.57
2019-01-16,22,39.72,36.24,36.20,38.13,1.71,0.89,0.89
2019-01-16,23,34.84,36.29,34.44,38.13,0.25,0.20,0.18
2019-01-16,24,39.59,46.98,39.32,32.50,0.25,0.19,0.17
2019-01-17,1,32.28,32.90,32.90,34.50,0.23,0.16,0.12
2019-01-17,2,33.53,32.90,32.90,35.20,0.23,0.16,0.12
2019-01-17,3,38.17,32.90,32.90,32.90,0.24,0.17,0.17
2019-01-17,4,31.39,32.90,32.90,32.90,0.26,0.16,0.14
2019-01-17,5,32.25,32.90,32.90,32.90,1.18,0.16,0.14
2019-01-17,6,28.86,45.17,42.68,51.52,1.15,0.20,0.20
2019-01-17,7,36.33,78.62,76.62,75.31,1.53,1.05,1.05
2019-01-17,8,46.71,90.82,80.00,79.60,15.12,7.56,7.56
2019-01-17,9,43.13,80.00,80.17,58.33,9.30,0.29,0.29
2019-01-17,10,37.95,40.27,39.52,40.27,2.79,0.46,0.46
2019-01-17,11,37.01,37.82,37.82,40.27,2.31,0.43,0.43
2019-01-17,12,37.48,37.56,38.24,38.38,0.33,0.20,0.20
2019-01-17,13,37.51,37.48,37.49,38.38,0.24,0.20,0.20
2019-01-17,14,38.10,37.49,37.52,37.57,0.25,0.20,0.20
2019-01-17,15,37.69,38.29,37.53,38.38,0.25,0.20,0.20
2019-01-17,16,36.12,39.44,39.44,45.00,0.25,0.22,0.22
2019-01-17,17,49.79,69.89,58.95,52.01,0.25,0.25,0.25
2019-01-17,18,48.15,52.00,49.68,49.01,0.53,0.53,0.41
2019-01-17,19,49.54,55.50,60.00,55.00,2.01,2.01,1.34
2019-01-17,20,44.98,48.85,48.85,49.25,8.45,8.45,0.51
2019-01-17,21,50.19,46.14,46.14,49.25,8.01,8.01,4.23
2019-01-17,22,58.79,53.20,55.38,44.45,1.58,1.08,1.08
2019-01-17,23,48.36,49.71,48.07,38.66,0.58,0.20,0.20
2019-01-17,24,36.10,36.34,36.34,39.43,0.23,0.20,0.19
2019-01-18,1,36.23,34.85,37.25,34.81,0.20,0.20,0.20
2019-01-18,2,38.30,34.65,34.65,34.75,0.20,0.19,0.19
2019-01-18,3,45.81,36.52,36.52,36.53,0.27,0.19,0.19
2019-01-18,4,23.86,34.39,34.20,36.52,0.20,0.17,0.17
2019-01-18,5,14.37,34.20,34.20,34.20,0.20,0.17,0.17
2019-01-18,6,14.02,52.13,50.80,50.64,0.20,0.17,0.17
2019-01-18,7,38.10,55.13,53.15,48.23,0.20,0.19,0.19
2019-01-18,8,76.20,40.57,42.20,50.00,13.90,13.90,1.48
2019-01-18,9,38.63,39.86,38.60,38.60,1.12,1.12,0.45
2019-01-18,10,38.59,37.50,37.50,37.10,3.74,3.74,0.45
2019-01-18,11,36.81,36.58,36.60,38.08,1.15,1.15,0.51
2019-01-18,12,37.02,36.53,36.53,36.58,0.24,0.24,0.24
2019-01-18,13,36.56,36.55,36.52,34.20,0.24,0.24,0.24
2019-01-18,14,36.55,36.52,36.53,34.44,0.20,0.20,0.20
2019-01-18,15,33.20,36.53,34.45,34.42,0.20,0.20,0.17
2019-01-18,16,35.37,36.53,36.52,34.25,0.22,0.22,0.21
2019-01-18,17,34.54,46.00,46.00,34.55,0.22,0.22,0.17
2019-01-18,18,37.00,62.40,57.00,38.12,1.11,1.11,0.39
2019-01-18,19,63.09,62.98,64.00,53.00,28.83,28.83,20.30
2019-01-18,20,62.97,70.51,66.66,62.98,30.10,30.10,21.15
2019-01-18,21,53.01,62.97,62.97,62.97,8.70,8.70,8.70
2019-01-18,22,43.35,38.01,37.87,45.00,0.51,0.51,0.51
2019-01-18,23,38.92,38.03,34.42,38.04,0.20,0.20,0.20
2019-01-18,24,32.77,35.93,34.20,34.20,0.20,0.20,0.20
2019-01-19,1,40.33,36.08,39.86,35.92,0.20,0.17,0.17
2019-01-19,2,30.80,33.21,33.21,36.38,0.20,0.16,0.16
2019-01-19,3,32.90,33.21,33.21,33.21,0.20,0.16,0.16
2019-01-19,4,16.07,33.21,33.21,33.21,0.20,0.16,0.16
2019-01-19,5,48.79,33.21,33.21,33.21,0.20,0.17,0.17
2019-01-19,6,57.20,33.21,33.21,33.21,0.20,0.20,0.20
2019-01-19,7,15.45,59.13,33.21,33.21,0.20,0.20,0.20
2019-01-19,8,13.34,37.47,33.21,33.21,0.20,0.20,0.20
2019-01-19,9,27.99,59.38,54.98,40.21,0.21,0.21,0.21
2019-01-19,10,92.73,47.02,78.00,79.48,8.45,8.39,8.38
2019-01-19,11,96.67,46.05,60.00,40.79,8.97,8.96,8.96
2019-01-19,12,55.88,52.13,40.97,37.48,0.20,0.20,0.20
2019-01-19,13,58.88,41.83,36.07,35.06,2.69,2.69,0.16
2019-01-19,14,32.89,43.60,36.41,35.01,0.21,0.21,0.16
2019-01-19,15,34.60,49.67,47.70,40.97,0.20,0.20,0.20
2019-01-19,16,35.99,43.60,43.60,47.73,0.29,0.29,0.29
2019-01-19,17,42.56,85.10,80.17,82.33,3.32,3.32,1.48
2019-01-19,18,51.72,85.65,80.17,63.84,22.08,22.08,9.07
2019-01-19,19,42.27,87.57,80.17,75.74,18.27,18.27,1.84
2019-01-19,20,40.00,64.49,61.22,74.89,18.36,18.36,0.54
2019-01-19,21,37.83,38.81,38.80,42.21,2.75,2.75,2.75
2019-01-19,22,34.99,37.14,37.20,39.31,0.71,0.71,0.71
2019-01-19,23,33.25,35.08,35.07,33.28,0.20,0.20,0.20
2019-01-19,24,29.62,33.28,33.39,35.09,0.20,0.18,0.18
2019-01-20,1,19.60,34.61,34.99,32.59,0.20,0.20,0.20
2019-01-20,2,16.71,28.37,28.37,30.00,0.20,0.20,0.20
2019-01-20,3,14.35,20.75,22.39,28.37,0.20,0.19,0.19
2019-01-20,4,15.53,25.96,25.97,14.37,0.20,0.19,0.19
2019-01-20,5,14.37,14.41,25.97,14.40,0.20,0.20,0.20
2019-01-20,6,12.15,14.39,14.37,14.36,0.20,0.20,0.20
2019-01-20,7,11.95,28.37,28.37,29.63,0.21,0.21,0.21
2019-01-20,8,30.87,31.74,31.74,31.74,0.62,0.62,0.62
2019-01-20,9,27.74,34.99,31.74,31.74,1.22,1.22,1.22
2019-01-20,10,29.34,35.00,35.00,34.99,1.22,1.22,1.22
2019-01-20,11,27.42,35.00,35.01,36.92,1.22,1.22,1.22
2019-01-20,12,32.87,34.99,34.99,36.85,0.23,0.23,0.23
2019-01-20,13,35.00,35.00,36.31,35.07,0.45,0.45,0.45
2019-01-20,14,34.99,35.01,35.00,34.99,0.21,0.21,0.21
2019-01-20,15,33.52,34.99,35.00,35.01,0.40,0.40,0.40
2019-01-20,16,28.62,34.19,34.01,36.85,1.02,1.02,1.02
2019-01-20,17,38.34,51.95,54.34,58.98,4.40,4.40,4.40
2019-01-20,18,61.77,47.20,47.20,71.62,19.04,18.03,17.63
2019-01-20,19,43.54,61.00,43.76,50.58,4.99,4.99,4.98
2019-01-20,20,46.90,51.77,51.77,50.99,8.12,8.12,8.12
2019-01-20,21,40.63,40.20,39.94,43.77,5.36,5.36,5.36
2019-01-20,22,39.92,41.00,37.60,41.00,1.23,1.23,1.23
2019-01-20,23,35.35,35.00,35.00,35.08,0.20,0.20,0.20
2019-01-20,24,35.21,35.03,35.00,35.01,0.20,0.20,0.20
2019-01-21,1,29.17,32.70,31.74,31.74,0.20,0.17,0.17
2019-01-21,2,31.85,31.74,31.74,31.74,0.20,0.15,0.13
2019-01-21,3,20.21,32.59,31.74,31.74,0.20,0.20,0.20
2019-01-21,4,36.43,35.03,35.05,32.93,0.20,0.20,0.20
2019-01-21,5,35.54,51.15,51.15,43.07,0.20,0.20,0.20
2019-01-21,6,33.17,48.29,39.48,51.15,0.20,0.20,0.19
2019-01-21,7,43.12,51.26,79.56,51.26,1.23,1.23,0.84
2019-01-21,8,111.73,102.23,79.00,97.49,28.05,28.05,27.64
2019-01-21,9,65.62,175.00,113.71,113.71,30.10,30.10,25.88
2019-01-21,10,222.29,90.00,90.00,97.39,103.19,103.19,82.50
2019-01-21,11,101.12,66.91,60.70,100.47,24.42,24.42,24.42
2019-01-21,12,93.90,126.51,97.39,53.15,13.09,13.09,13.08
2019-01-21,13,118.69,64.48,66.92,66.92,20.44,20.44,17.95
2019-01-21,14,75.97,66.92,66.92,66.92,2.69,2.69,2.69
2019-01-21,15,70.62,70.87,69.00,59.67,19.62,19.62,19.62
2019-01-21,16,45.39,61.00,59.67,66.92,7.20,7.20,7.20
2019-01-21,17,106.12,110.65,98.23,93.37,40.49,40.49,40.37
2019-01-21,18,150.48,230.17,226.00,110.65,84.35,84.35,63.28
2019-01-21,19,118.98,279.00,279.00,230.17,80.45,80.45,61.95
2019-01-21,20,66.79,189.30,175.45,164.95,30.10,30.10,29.80
2019-01-21,21,73.62,84.65,90.76,90.76,35.20,35.20,35.09
2019-01-21,22,69.45,70.87,70.87,84.75,31.26,31.26,30.40
2019-01-21,23,51.21,45.00,45.00,48.31,0.92,0.92,0.87
2019-01-21,24,36.83,36.21,36.21,36.21,0.20,0.20,0.18
2019-01-22,1,36.27,36.95,36.21,43.01,0.20,0.20,0.20
2019-01-22,2,35.18,36.21,36.21,36.20,0.20,0.20,0.10
2019-01-22,3,34.80,36.21,36.21,36.95,0.20,0.17,0.10
2019-01-22,4,35.00,36.21,36.21,36.21,0.20,0.17,0.10
2019-01-22,5,31.20,36.21,36.21,42.56,0.20,0.20,0.19
2019-01-22,6,29.86,36.21,38.33,52.16,0.25,0.25,0.25
2019-01-22,7,35.39,53.15,99.99,80.17,15.46,15.46,9.75
2019-01-22,8,35.20,119.00,155.20,95.00,11.50,11.50,5.72
2019-01-22,9,36.12,100.00,96.44,95.00,16.50,16.50,5.40
2019-01-22,10,36.45,53.15,70.00,53.15,19.24,19.24,6.45
2019-01-22,11,37.85,36.95,37.70,38.64,6.27,6.27,4.90
2019-01-22,12,80.83,37.20,37.70,37.70,27.91,27.91,27.91
2019-01-22,13,36.21,36.21,36.20,37.19,0.29,0.29,0.29
2019-01-22,14,36.21,36.21,36.21,50.23,0.23,0.20,0.20
2019-01-22,15,35.24,35.18,36.10,36.95,0.21,0.20,0.20
2019-01-22,16,35.17,36.21,35.16,36.21,0.29,0.29,0.27
2019-01-22,17,36.51,48.57,61.82,67.05,1.13,1.13,1.13
2019-01-22,18,42.43,92.28,90.00,78.99,4.05,4.05,3.84
2019-01-22,19,38.33,131.84,109.13,78.99,5.67,5.67,3.28
2019-01-22,20,43.17,75.20,75.25,53.04,4.83,4.83,4.83
2019-01-22,21,50.83,75.25,75.25,48.70,0.99,0.99,0.98
2019-01-22,22,44.28,41.86,41.86,37.70,0.85,0.85,0.85
2019-01-22,23,35.31,34.18,34.18,34.81,0.44,0.44,0.44
2019-01-22,24,33.27,35.16,33.05,32.31,0.24,0.24,0.24
2019-01-23,1,33.65,31.74,31.74,30.89,0.22,0.20,0.20
2019-01-23,2,30.42,30.89,30.25,30.30,0.22,0.16,0.16
2019-01-23,3,32.12,30.89,30.89,31.74,0.32,0.17,0.17
2019-01-23,4,21.11,31.74,31.74,30.89,0.29,0.17,0.17
2019-01-23,5,28.58,31.74,31.74,31.74,0.66,0.17,0.17
2019-01-23,6,13.96,37.71,37.64,32.63,0.66,0.17,0.17
2019-01-23,7,26.35,58.12,47.00,35.33,0.67,0.24,0.24
2019-01-23,8,33.00,126.62,99.13,39.91,0.98,0.73,0.73
2019-01-23,9,30.80,57.00,58.97,36.43,0.91,0.91,0.91
2019-01-23,10,29.09,32.61,33.45,34.35,4.29,4.29,4.29
2019-01-23,11,31.84,30.82,31.74,31.74,1.31,1.31,1.31
2019-01-23,12,39.44,31.74,31.74,31.74,6.95,6.95,6.95
2019-01-23,13,31.47,33.05,32.60,31.74,0.45,0.45,0.45
2019-01-23,14,30.90,32.62,31.74,31.74,0.44,0.44,0.44
2019-01-23,15,29.31,30.28,30.21,31.74,0.29,0.29,0.29
2019-01-23,16,29.83,31.74,30.71,30.71,1.93,1.93,1.93
2019-01-23,17,29.14,45.00,37.07,31.74,12.93,12.93,12.93
2019-01-23,18,28.07,32.01,31.74,34.25,11.47,11.47,11.47
2019-01-23,19,27.83,31.74,31.74,31.74,11.88,11.88,11.88
2019-01-23,20,26.93,31.74,31.74,31.74,15.93,15.93,15.93
2019-01-23,21,28.49,31.74,31.74,32.62,5.63,5.63,5.63
2019-01-23,22,32.40,31.74,31.74,31.74,0.21,0.21,0.21
2019-01-23,23,32.35,31.74,30.66,31.74,0.20,0.20,0.20
2019-01-23,24,23.28,21.00,21.01,30.88,0.32,0.20,0.20
2019-01-24,1,14.74,14.41,14.37,21.00,0.36,0.17,0.17
2019-01-24,2,14.35,14.40,15.68,14.37,0.36,0.16,0.16
2019-01-24,3,12.96,14.41,14.38,21.00,0.37,0.16,0.16
2019-01-24,4,14.36,17.32,21.00,15.68,0.36,0.16,0.16
2019-01-24,5,14.35,21.00,21.00,21.00,0.49,0.16,0.16
2019-01-24,6,7.02,29.68,29.68,30.39,0.51,0.16,0.14
2019-01-24,7,7.33,35.73,35.03,36.55,1.13,0.20,0.17
2019-01-24,8,31.03,34.99,35.04,34.99,1.16,0.22,0.15
2019-01-24,9,32.59,40.00,39.97,36.50,1.27,0.20,0.10
2019-01-24,10,32.61,37.00,38.89,35.84,1.45,1.45,0.10
2019-01-24,11,40.05,35.04,37.97,35.04,5.12,5.12,0.19
2019-01-24,12,31.36,32.66,32.67,34.99,1.22,0.28,0.22
2019-01-24,13,29.04,32.66,32.66,33.83,0.74,0.36,0.30
2019-01-24,14,31.53,32.61,33.83,34.24,0.98,0.20,0.14
2019-01-24,15,29.44,32.57,32.59,34.24,0.98,0.39,0.39
2019-01-24,16,21.79,30.89,30.99,34.24,10.46,9.85,8.64
2019-01-24,17,25.10,32.62,32.29,34.99,10.06,10.06,10.06
2019-01-24,18,31.04,46.89,42.46,35.03,13.05,13.05,8.98
2019-01-24,19,30.42,56.08,58.00,44.98,9.39,9.39,9.39
2019-01-24,20,30.97,35.29,36.52,38.34,7.02,7.02,7.02
2019-01-24,21,31.11,31.09,32.59,35.51,0.41,0.41,0.41
2019-01-24,22,27.20,30.90,30.90,30.99,0.22,0.22,0.22
2019-01-24,23,10.69,29.68,29.68,29.68,0.22,0.20,0.18
2019-01-24,24,3.01,14.34,14.36,14.36,0.26,0.20,0.14
2019-01-25,1,2.89,6.56,6.64,14.34,0.26,0.20,0.15
2019-01-25,2,3.84,5.88,14.31,5.86,0.29,0.20,0.17
2019-01-25,3,0.00,0.00,0.00,0.00,0.29,0.18,0.10
2019-01-25,4,0.00,5.86,2.00,0.00,0.29,0.17,0.10
2019-01-25,5,1.37,14.36,14.36,14.34,0.41,0.17,0.12
2019-01-25,6,2.86,21.00,21.00,21.00,0.41,0.20,0.13
2019-01-25,7,5.10,26.81,26.81,26.81,1.23,0.84,0.84
2019-01-25,8,20.58,29.50,29.50,29.50,6.45,6.45,6.45
2019-01-25,9,14.37,29.50,36.04,35.81,1.48,1.48,1.48
2019-01-25,10,24.30,29.50,29.50,29.50,3.33,3.33,3.33
2019-01-25,11,12.24,29.50,29.50,29.50,1.47,1.47,1.47
2019-01-25,12,13.71,29.50,29.50,29.50,1.46,1.46,1.46
2019-01-25,13,14.37,27.59,29.50,29.50,0.45,0.45,0.45
2019-01-25,14,13.67,29.50,29.50,29.50,0.39,0.39,0.39
2019-01-25,15,18.22,29.50,29.50,29.50,0.45,0.45,0.45
2019-01-25,16,4.02,33.51,29.50,32.13,1.49,1.32,1.32
2019-01-25,17,16.32,35.16,33.86,33.52,17.34,17.34,17.34
2019-01-25,18,30.35,52.50,52.50,35.98,16.06,16.06,16.06
2019-01-25,19,32.04,75.20,75.20,65.20,30.10,30.10,30.00
2019-01-25,20,29.09,39.00,51.00,46.47,22.08,22.00,22.00
2019-01-25,21,14.37,35.11,35.73,42.74,20.38,20.38,20.38
2019-01-25,22,18.56,33.51,33.52,36.39,0.45,0.45,0.45
2019-01-25,23,19.32,27.00,27.56,33.50,0.21,0.20,0.20
2019-01-25,24,18.05,29.50,29.50,14.40,0.21,0.20,0.20
2019-01-26,1,36.57,27.00,28.00,30.38,0.20,0.20,0.20
2019-01-26,2,40.22,30.38,30.38,30.38,0.20,0.20,0.20
2019-01-26,3,39.30,28.00,27.00,30.38,0.20,0.20,0.20
2019-01-26,4,38.37,29.00,29.00,30.38,0.20,0.20,0.20
2019-01-26,5,24.87,28.00,27.00,30.38,0.20,0.20,0.20
2019-01-26,6,24.71,27.00,27.00,30.38,0.20,0.20,0.20
2019-01-26,7,19.37,30.55,30.38,34.07,0.20,0.20,0.20
2019-01-26,8,32.49,32.53,32.55,32.58,0.23,0.23,0.23
2019-01-26,9,33.86,33.93,33.45,33.93,0.45,0.45,0.45
2019-01-26,10,33.66,34.02,33.93,33.93,0.26,0.26,0.26
2019-01-26,11,32.52,33.93,33.92,34.02,1.84,1.84,1.84
2019-01-26,12,32.52,33.93,33.93,33.93,1.20,1.20,1.20
2019-01-26,13,32.52,33.91,33.93,33.93,0.45,0.45,0.45
2019-01-26,14,31.53,32.53,32.68,33.93,0.21,0.21,0.21
2019-01-26,15,32.52,32.53,32.54,33.93,0.23,0.23,0.23
2019-01-26,16,29.23,33.93,32.58,34.19,0.23,0.23,0.23
2019-01-26,17,32.56,33.96,33.93,34.02,0.93,0.93,0.75
2019-01-26,18,34.28,35.00,35.34,43.74,1.22,1.22,0.79
2019-01-26,19,45.01,36.26,36.26,42.85,7.37,7.37,4.24
2019-01-26,20,33.46,33.82,33.82,34.02,1.60,1.60,0.45
2019-01-26,21,33.01,33.67,33.35,33.93,1.21,1.21,0.45
2019-01-26,22,32.40,32.59,32.59,33.91,0.21,0.21,0.21
2019-01-26,23,30.90,31.03,30.93,33.82,0.20,0.20,0.20
2019-01-26,24,31.05,30.93,30.93,30.93,0.20,0.20,0.20
2019-01-27,1,7.26,30.16,29.00,30.16,0.20,0.20,0.20
2019-01-27,2,7.98,28.19,28.18,29.40,0.20,0.20,0.20
2019-01-27,3,9.81,15.40,27.00,29.40,0.20,0.20,0.17
2019-01-27,4,1.50,23.00,14.40,26.20,0.20,0.20,0.13
2019-01-27,5,0.00,22.00,22.00,26.00,0.20,0.20,0.10
2019-01-27,6,0.00,21.00,21.00,14.40,0.20,0.20,0.10
2019-01-27,7,2.31,29.40,29.40,22.05,0.23,0.23,0.15
2019-01-27,8,4.44,26.00,26.00,26.23,0.45,0.45,0.45
2019-01-27,9,52.25,27.00,27.00,29.40,19.87,19.87,19.87
2019-01-27,10,12.26,26.00,25.38,28.55,9.20,7.13,7.13
2019-01-27,11,0.00,38.00,36.84,29.40,15.39,4.76,4.76
2019-01-27,12,0.00,29.40,29.40,31.01,11.58,11.58,11.58
2019-01-27,13,3.65,29.40,32.52,32.52,1.38,1.14,1.14
2019-01-27,14,10.87,30.85,32.51,32.52,0.28,0.28,0.28
2019-01-27,15,31.05,30.98,32.51,31.48,0.45,0.45,0.45
2019-01-27,16,30.80,33.72,32.62,32.57,2.15,2.15,2.15
2019-01-27,17,31.01,33.93,33.82,33.82,3.24,3.24,3.24
2019-01-27,18,33.13,33.92,33.93,33.93,5.71,5.71,5.35
2019-01-27,19,33.90,33.93,36.61,40.83,5.99,5.99,5.98
2019-01-27,20,32.93,33.92,33.93,34.71,5.68,5.68,5.22
2019-01-27,21,32.52,33.82,33.82,33.93,2.95,2.95,2.95
2019-01-27,22,30.31,32.51,32.51,33.82,0.57,0.57,0.57
2019-01-27,23,30.61,30.33,30.32,30.91,0.20,0.20,0.15
2019-01-27,24,42.19,30.27,30.27,32.50,0.20,0.20,0.18
2019-01-28,1,48.88,26.00,26.00,30.23,0.20,0.20,0.20
2019-01-28,2,26.43,30.23,27.00,30.00,0.20,0.13,0.10
2019-01-28,3,29.54,30.33,28.13,30.00,0.20,0.14,0.13
2019-01-28,4,84.20,26.24,26.24,30.00,0.40,0.19,0.19
2019-01-28,5,28.88,30.27,26.00,30.00,0.21,0.15,0.13
2019-01-28,6,32.97,33.93,35.00,37.07,0.20,0.20,0.20
2019-01-28,7,33.07,54.00,37.59,36.98,2.11,2.11,2.11
2019-01-28,8,33.78,64.23,64.23,43.49,12.29,12.29,12.29
2019-01-28,9,33.79,46.97,36.86,36.11,3.67,3.67,3.67
2019-01-28,10,32.01,33.93,33.93,33.93,1.72,1.72,1.72
2019-01-28,11,33.05,33.93,33.93,33.93,2.72,2.72,2.72
2019-01-28,12,33.35,33.50,36.09,33.82,1.25,1.25,1.25
2019-01-28,13,32.52,32.51,32.52,35.03,1.44,1.44,1.44
2019-01-28,14,30.08,30.59,30.26,32.51,0.22,0.22,0.22
2019-01-28,15,26.33,29.40,29.40,30.26,0.23,0.23,0.23
2019-01-28,16,30.89,31.75,31.75,31.78,0.85,0.85,0.85
2019-01-28,17,32.97,33.93,33.93,33.92,4.04,4.04,4.04
2019-01-28,18,48.85,115.85,107.00,55.13,20.91,20.91,18.57
2019-01-28,19,33.86,50.30,58.31,58.31,6.02,6.02,3.73
2019-01-28,20,41.88,88.66,79.54,43.01,13.94,13.94,11.71
2019-01-28,21,33.93,40.47,34.94,33.93,4.20,4.20,3.80
2019-01-28,22,33.96,33.93,34.19,33.93,1.23,1.23,1.23
2019-01-28,23,32.60,32.53,32.53,33.58,0.21,0.21,0.21
2019-01-28,24,20.25,29.40,29.40,29.40,0.20,0.20,0.20
2019-01-29,1,15.19,14.39,14.39,14.40,0.20,0.18,0.18
2019-01-29,2,14.37,14.40,14.40,14.40,0.20,0.16,0.16
2019-01-29,3,14.38,26.06,25.38,23.00,0.20,0.16,0.16
2019-01-29,4,14.35,21.00,21.00,21.00,0.20,0.15,0.15
2019-01-29,5,14.38,23.00,23.00,22.00,0.20,0.15,0.15
2019-01-29,6,18.15,49.16,49.16,35.93,0.20,0.18,0.18
2019-01-29,7,14.86,69.88,64.97,53.02,0.20,0.20,0.20
2019-01-29,8,34.43,37.06,39.14,37.43,0.22,0.22,0.22
2019-01-29,9,35.05,42.37,37.58,37.58,0.40,0.40,0.40
2019-01-29,10,34.25,36.18,36.56,37.07,0.33,0.33,0.24
2019-01-29,11,33.81,35.35,34.12,34.63,1.23,1.23,0.10
2019-01-29,12,32.70,33.88,33.88,33.88,0.48,0.45,0.45
2019-01-29,13,32.73,32.47,32.55,33.88,1.27,1.27,0.28
2019-01-29,14,17.67,32.45,31.72,32.47,0.43,0.43,0.43
2019-01-29,15,21.97,29.40,29.40,32.46,0.45,0.45,0.45
2019-01-29,16,13.23,29.40,29.40,29.67,1.39,1.39,1.39
2019-01-29,17,27.57,33.88,33.88,33.00,2.76,2.76,0.45
2019-01-29,18,32.20,34.87,34.87,34.87,6.83,6.83,0.19
2019-01-29,19,32.47,69.56,70.00,54.02,6.69,6.69,0.10
2019-01-29,20,32.47,42.09,44.54,42.09,6.69,6.69,0.10
2019-01-29,21,33.57,33.88,33.88,33.88,1.44,1.44,0.10
2019-01-29,22,32.33,32.93,33.21,33.77,0.22,0.22,0.13
2019-01-29,23,17.86,32.45,30.20,32.45,0.21,0.21,0.20
2019-01-29,24,3.78,26.02,26.02,29.40,0.21,0.21,0.17
2019-01-30,1,3.73,23.00,23.00,23.00,0.20,0.20,0.17
2019-01-30,2,1.01,22.00,22.00,22.00,0.21,0.21,0.12
2019-01-30,3,0.46,23.00,23.00,22.00,0.33,0.23,0.11
2019-01-30,4,4.15,22.00,23.00,23.00,0.20,0.20,0.18
2019-01-30,5,0.43,31.94,35.91,31.89,0.20,0.20,0.11
2019-01-30,6,2.92,47.01,47.01,37.59,0.35,0.32,0.23
2019-01-30,7,10.55,66.00,66.00,44.00,26.63,26.02,26.02
2019-01-30,8,20.64,99.00,66.71,66.71,24.49,24.49,15.55
2019-01-30,9,33.14,33.56,36.43,33.56,0.45,0.45,0.45
2019-01-30,10,33.76,33.56,33.56,36.43,0.49,0.49,0.49
2019-01-30,11,33.49,33.55,35.66,33.56,0.45,0.45,0.45
2019-01-30,12,33.24,33.45,33.45,33.56,0.45,0.45,0.45
2019-01-30,13,32.14,32.14,32.14,32.14,1.38,1.38,1.38
2019-01-30,14,30.25,32.14,33.45,32.14,0.65,0.65,0.65
2019-01-30,15,25.23,31.84,32.12,31.73,1.22,1.22,1.22
2019-01-30,16,10.96,32.17,31.96,32.20,12.10,7.52,7.52
2019-01-30,17,30.50,83.64,80.47,63.65,2.95,2.95,2.95
2019-01-30,18,44.21,73.84,134.45,73.85,13.49,13.49,13.49
2019-01-30,19,48.84,72.44,90.00,72.44,21.27,21.27,21.27
2019-01-30,20,52.11,35.09,35.60,58.65,24.54,24.54,22.58
2019-01-30,21,62.84,35.10,35.09,35.10,25.78,25.78,24.46
2019-01-30,22,34.65,35.84,33.56,33.56,4.27,4.27,4.27
2019-01-30,23,29.09,33.45,32.30,32.39,0.33,0.33,0.33
2019-01-30,24,28.64,29.41,29.41,29.85,0.20,0.20,0.20
2019-01-31,1,63.78,55.00,50.99,51.06,0.25,0.20,0.20
2019-01-31,2,53.24,45.31,46.74,47.97,0.21,0.20,0.20
2019-01-31,3,50.95,51.07,50.94,49.24,0.20,0.20,0.20
2019-01-31,4,50.60,51.27,50.72,50.23,0.19,0.19,0.19
2019-01-31,5,52.06,55.13,56.71,50.99,0.23,0.19,0.19
2019-01-31,6,46.87,56.71,52.75,51.10,0.20,0.20,0.20
2019-01-31,7,49.21,165.97,89.98,65.14,26.78,26.78,26.78
2019-01-31,8,51.75,275.00,252.29,110.00,30.09,30.09,30.00
2019-01-31,9,59.76,185.00,140.00,105.00,11.96,11.96,11.96
2019-01-31,10,53.96,53.37,76.24,66.75,4.92,4.92,4.92
2019-01-31,11,51.11,52.76,52.76,56.71,2.67,2.67,2.67
2019-01-31,12,51.25,52.75,52.75,51.50,1.24,1.24,1.24
2019-01-31,13,37.93,51.10,51.10,51.32,1.29,1.29,1.29
2019-01-31,14,36.20,46.67,51.10,51.21,0.98,0.98,0.98
2019-01-31,15,35.72,48.39,48.22,51.21,0.98,0.98,0.98
2019-01-31,16,32.96,48.41,46.67,50.73,1.46,1.46,1.46
2019-01-31,17,25.24,46.67,47.84,50.76,2.79,2.79,2.54
2019-01-31,18,50.18,51.21,51.21,51.21,30.10,30.10,12.64
2019-01-31,19,51.21,95.47,98.59,82.58,30.10,30.10,13.70
2019-01-31,20,51.48,58.10,57.76,60.07,30.10,30.10,13.16
2019-01-31,21,58.15,75.57,80.00,75.57,30.10,30.10,19.51
2019-01-31,22,51.29,51.21,51.21,54.44,7.16,7.16,7.16
2019-01-31,23,41.70,38.44,46.11,51.10,0.20,0.20,0.20
